sentence,label
예를 들어 프랑스와 독일에 있는 혼카의 자회사들도 월드컵 스키 대회와 연계하여 고객 이벤트를 마련함으로써 이익을 얻을 수 있을 것이다.,neutral
아트리아는 그러나 핀란드와 스칸디나비아에서는 식품업계의 판매량이 비교적 양호한 수준을 유지할 것으로 예상된다고 말했다.,positive
Unctive와 Lankapaja는 2011년 3월 1일에 양도를 완료하기 위해 2월에 구매자에게 판금 생산을 이전하는 실제 계약을 체결하는 것을 목표로 하고 있다.,positive
키비메이스터씨는 존 디어 전 팀버잭이 에스토니아 산림기계 시장의 약 60%를 점유하고 있는 상황에서 승리할 가능성이 있다고 말했다.,positive
노키아와 엘리사가 협력해 엘리사 고객들에게 탁월한 모바일 게임 경험을 선사할 예정이다.,positive
노르데아는 2011년 발트해 국가들의 성장률이 긍정적으로 회복될 것으로 보고 있다.,positive
영업이익은 EUR 7.7 mn으로 16.7% 향상되었습니다.,positive
영업이익은 EUR12.8 mn에서 EUR18.0 mn으로 39.9% 향상되었습니다.,positive
영업이익은 2004년 EUR 3.3 mn에서 ER 4.7 mn으로 44.0% 향상되었다.,positive
영업이익이 11.4 mn에서 20.3 mn으로 개선되었습니다.,positive
아우토쿰푸의 주하 란타넨 최고경영자(CEO)가 중국 시장에 대한 자신감을 드러냈다.,positive
앞서 동사는 같은 기간 영업이익이 개선될 것으로 예상했다.,positive
생산 상황은 이제 개선되었다.,positive
라우타루키는 건설 그룹 YIT가 핀란드 북부 케미요키 강을 가로지르는 새 다리를 건설하기 위해 2.5mln유로를 수주했다고 밝혔다.,positive
판매량은 211.4mln에 비해 241mln 유로로 컨센서스 예상치인 235mln 유로도 넘어섰다.,positive
판매 부가세 포함은 3억 5100만 유로로 19% 증가했다.,positive
중국에서도 고성장이 이어지고 있다.,positive
시너지 혜택이 2분기부터 실현되기 시작할 것이다.,positive
Teleste와 Sentry 360은 Sentry의 고급 360도 몰입형 카메라 제품군과 Teleste의 엔터프라이즈 비디오 관리 시스템 간의 통합 파트너십을 구축했습니다.,positive
왜건 성능의 배가 효과 덕분에 운송이 훨씬 더 효율적일 것입니다라고 VR 카고의 개발 책임자인 주하 말키아는 말한다.,positive
'매수' 권고가 반복되었다.,positive
목표는 연간 2.5만 유로 절감액을 달성하는 것입니다.,positive
빌린 사람은 로드쇼에 만족했고, 이것은 히트율이 높았기 때문에 성과를 거두었습니다.,positive
원예 도구, 가위, 기타 소비재를 생산하는 이 회사는 핀란드 엔지니어링 그룹인 바르칠라(Wartsila)의 16.7PCT 주식으로 6.9MLN의 수익을 올렸다고 밝혔다.,positive
그 회사는 2010년 전체 매출액이 6710만 유로였던 전년도 매출액을 넘어설 것으로 예상하고 있다.,positive
2010년 9월 30일 현재 신용약정의 금융약정 개정에 대하여 협상하였다.,neutral
EPS 지수는 유로0.27에서 유로0.38로 개선되었다.,positive
이번 확장은 핀란드와 해외의 신규 고객 유치를 목표로 하고 있다.,positive
멕시코 연방 교통통신부 장관은 포이리와 멕시코 파트너인 신트라에게 부에나비스타-쿠아우티틀란 교외 철도와 관련한 컨설팅 계약을 체결했다.,positive
재정적인 영향은 2008 회계연도 기준 사업부의 결과에서 EUR2.0m의 연간 개선으로 추정된다.,positive
재정적인 영향은 2007 회계연도부터 시작하여 사업부의 결과에서 1.5 MEUR의 연간 개선으로 추정된다.,positive
핀란드 그룹은 세금과 지출을 통해 4200만 유로의 매출 이익을 기대하고 있습니다.,positive
6월 공장 발사는 잘 되었고, 그것은 2주 동안 진보된 연료를 생산하고 있다.,positive
양 당사자는 2010년 6월 말까지 최종 배포 및 라이선스 계약을 협상하기로 합의했습니다.,positive
사업장의 합리화는 현재 회계연도의 2/4분기부터 연간 절감액 100만 유로 이상을 달성하고자 한다.,positive
2010년 2분기 오리올라-KD의 약 6,000만 유로의 이익이 발생할 이번 매각은 의약품 도소매 영업에 주력하려는 핀란드 기업의 전략을 뒷받침한다.,positive
새 기계의 재고는 상당히 적고 새로운 주문이 일을 가져다 준다.,positive
우토쿰푸 테크놀로지가 수주한 세 번째 수주는 카자흐스탄의 샬키야 아연 납 프로젝트이다.,positive
이 회사들은 그들의 시장 지위를 유지할 수 있을 것이다.,positive
이번 인수는 장비 및 관련 서비스를 모두 제공하는 전 세계 고객과 친밀한 관계를 유지하려는 NAT의 전략을 뒷받침합니다.,positive
이는 장기적으로 지속 가능한 사업 개발을 위한 토대를 마련합니다.,neutral
핀란드 소재의 Turun Kaupunkin사는 Lemminkainen Talotekniikka Oy와 전기 설치 공사를 수주했습니다.,positive
세계 최대의 제지회사인 제지회사는 효율성을 높이기 위한 프로그램에는 경쟁력이 떨어지는 제분소 몇 군데를 폐쇄하는 것이 포함될 것이며, 회사의 모든 경영에 적용되어 연간 2억 4천만 유로의 비용 절감을 가져올 것이라고 말했다.,positive
이러한 중간 정도의 변경 사항으로 예상 CVD 위험이 24-32% 크게 감소했습니다.,positive
어폰오는 미국의 주택건설 감소에도 불구하고 실적이 개선됐다.,positive
그 발명가는 미국 특허 번호 No.를 발급 받았다.,neutral
이스라엘 케이블 네트워크 사업자인 HOT Telecom이 국제 기술 그룹인 Telest를 이스라엘의 FTTx 장비 독점 공급 업체로 선정했다고 Teleste가 오늘 보도했다.,positive
Inactive Corporation Stock Exchange는 2010년 5월 4일 오전 8시 30분에 공개된다. 무능주식회사 이사회는 무능주식발행의 청약을 승인했다.,neutral
Amer Sports는 프랑스 Rumilly의 산업 부지를 매각합니다. 이 발표는 Thomson Reuters 고객을 대신하여 Thomson Reuters에 의해 배포됩니다.,neutral
동시에 그의 책임 영역은 법률 업무에서 인수 합병까지 포괄한다.,neutral
이사회는 하나 이상의 주식발행에서 최대 3천만주의 신주발행을 결정할 수 있는 권한을 이사회에 부여하는 임시총회를 제안했다.,neutral
`` BG크레인(BG Crane)은 수년 전부터 호주 Hiab의 든든한 파트너였다.,neutral
일단 당신의 식물이 땅에 떨어지면 그들은 계속 자랄 것이지만, 어떤 정원의 성공도 그것이 얼마나 잘 유지되느냐에 달려 있다.,neutral
템즈게이트에 3억 원 상당의 부지를 매입하면 1200여 채의 주택이 공급된다.,neutral
Poyry의 계약에는 엔지니어링 관리, 토목 및 세부 엔지니어링 서비스, 시간 스케줄링 및 조달 서비스가 포함됩니다.,neutral
그룹 브랜드 포트폴리오에는 업계 선두 브랜드인 라팔라를 비롯해 VMC, 스톰, 블루 폭스, 루어 젠슨, 윌리엄슨, 마르티이니, 수픽스 등의 글로벌 브랜드가 포함됩니다.,neutral
그것은 손가락 친화적이며, 제 생각에 매우 빠릅니다.,neutral
`` 나의 노키아와 루루 덕분에, 나는 이제 그의 소설을 여기서 찾을 수 있다는 것이 자랑스럽다.,neutral
`` 2008년 여름 컬렉션은 비타민 주사처럼 즐겁게 신선할 것입니다, 라고 H&M의 디자인 책임자인 Margareta van den Bosch가 말했습니다.,neutral
카트타케스쿠스에서 근무하며 지리정보서비스 제작을 담당하는 최대 20명의 직원이 영향을 받을 것이라고 회사 측은 덧붙였다.,neutral
마루베니 주식회사 TSE 8002; ADR : MARUY는 1858년에 설립된 일본의 대표적인 종합 무역 회사 중 하나인 마루베니 그룹의 핵심 회사이다.,positive
미드나잇트레이더 정보: 미드나잇트레이더는 소매업과 기관 투자 커뮤니티를 위한 미국 주식 거래 분석, 뉴스 및 예측의 주요 출처입니다.,neutral
에사 라우탈린코의 뒤를 이어 통신 그룹 텔리아소네라 핀란드의 사장으로 유하페카 웩스트롬이 임명되었다.,neutral
피에티날호에 따르면, 의사들은 그들이 의사를 방문할 때마다 흡연하는 환자들에게 동기를 부여해야 한다.,neutral
원래 합병 계획에 따르면 스캔필은 합병 사업의 지분 79%를 갖게 된다.,neutral
울트라스캔에 따르면 크래커에서 인수한 소프트웨어로 은행이 문자메시지로 보낸 일회용 비밀번호를 휴대폰이 손에 넣을 수 있는 방식으로 휴대전화를 바꾸는 데 성공했다.,neutral
또한 소매업체는 상점과 창고 전체에서 동일한 하드웨어를 사용하여 지원 및 인프라 비용을 크게 절감할 수 있습니다.,neutral
애더스의 서비스에는 개인 돌봄과 일상생활 활동 보조, 숙련된 간호 및 재활 치료, 성인 주간 돌봄이 포함된다.,neutral
Aldata Solution Oyj Bertrand Sciard 사장 겸 CEO 추가 정보: Aldata Solution Oyj, Bertrand Sciard 사장 겸 CEO, tel. +33 1 46 48 28 00 Aldata 100% Aldata 100% 소매업 및 도매업 개선에 전념합니다.,neutral
알파 그룹은 신설 회사의 43.9%, 텔레노르는 35.4%의 자유 유동 주식을 보유하게 된다.,neutral
누구나 환영합니다.,neutral
콜레스테롤 수치가 약간 높아진 150명의 피험자들이 4개월간의 중재에 참여했다.,neutral
2007년 특정 재무 성과 목표 달성에 따라 1,200만 유로로 상한선이 설정된 추가 금액을 현금으로 지급할 수 있다.,neutral
아르토 Ryymin, 1964년 태어난, 유하니 Kaisanlahti 대통령은 8월 2007년 이후 EVP, 의료 및 복지 연기로 일했다 대체할 것이다.,neutral
CapMan에서 Havisto는 그룹 재무 및 회계와 IT를 담당합니다.,neutral
QPR 소프트웨어는 핀란드 육군이 이 소프트웨어를 구현함으로써 이러한 응용 분야에서의 작전을 통합하고 개선하는 것을 목표로 하고 있다고 밝혔다.,positive
케이블비전 시스템즈 매디슨 스퀘어 가든은 매디슨 스퀘어 가든, 뉴욕 레인저스 하키팀, 뉴욕 리버티 여자 농구팀, 하트포드 울프 팩 하키팀 등을 소유하고 있다.,neutral
캡맨은 캡맨바이아웃, 캡맨테크놀로지, 캡맨생명과학, 캡맨러시아, 캡맨퍼블릭마켓, 캡맨부동산 등 6개 투자 분야가 있으며 각각 전담팀과 펀드를 보유하고 있다.,neutral
2008년 3월 31일, OMX 노르딕 거래소 및 스톡홀름 증권거래소 회장인 유카 루스카는 늦어도 2008년 9월까지는 캡맨으로 이전할 예정이다.,neutral
센트 프로필에는 비즈니스 운영, 회사 이력, 주요 제품 및 서비스, 잠재 고객, 주요 경쟁업체, 구조 및 주요 직원, 위치 및 자회사가 포함됩니다.,neutral
전화 컨퍼런스 콜 이벤트 시작 5-10분 전에 +44 0 20 7162 0025 Europe 또는 +1 334-?323-?6201 USA로 전화하십시오.,neutral
공사는 2007년 4월부터 6월까지 시작되어 2008년 초에 완공될 예정이다.,neutral
FinancialWire tm은 완전히 독립적인 독점 뉴스 유선 서비스입니다.,neutral
핀란드 민간항공청은 이날 오후 3시부터 11시까지 핀란드 수도 헬싱키 공항을 일시적으로 재개장하기로 했다. 현지 시간으로 월요일.,neutral
세계 1대 가위 브랜드 TM인 피스카는 최근 Learning - magazine Magazine의 2011 교사 선택 교실 상을 수상했습니다.,positive
1946년 설립된 스트랜드 어소시에이츠는 위스콘신주, 앨라배마주, 일리노이주, 인디애나주, 켄터키주, 오하이오주 등 10개 지사에 350명의 직원이 근무하고 있다.,neutral
할로넨의 사무실은 편지를 받은 것은 인정했지만 언급은 피했다.,neutral
그는 콩고리가 영국 시장에 진출할 가능성이 높다고 보고 있다.,positive
그러나 그는 핀란드 소비자들이 국산품을 선호하기 때문에 HKScan이나 아트리아가 수입육을 사용하기 시작할 것이라고는 믿지 않는다.,neutral
이 도시에 본사를 둔 이 회사는 75년 가까이 되었으며 환경 측정을 위한 과학 기반 혁신과 기술에 초점을 맞추고 있다.,neutral
그러나 2009년 3월, 세인트루이스 정부는 성 베드로를 방문하였다. 피터스버그는 1,900 평방미터 면적의 건물 앞부분과 미화 1,000만 달러에서 1,500만 달러 상당의 호텔 부지를 델타사에 넘겼다.,neutral
2009년에 리앤맨은 연간 450만 톤의 종이와 300,000 톤의 펄프를 생산할 수 있었다.,neutral
이 방법에서 빙어 스푸트 2는 차폐벽 8, 10에 의해 빙어 스푸트와 관련하여 이동 가능한 상태로 작업 영역 6에서 분리된다.,neutral
투자는 부동산 포트폴리오, 부실채권, 기업구조 조정에 대한 관심으로 소매업, 환대업, 사무실, 주거업 등 다양한 상품 및 투자 유형에 걸쳐 있다.,neutral
